apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipAccumulation,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
36.48,,34.85,0.82,clear-night,,,,,rain,1026.39,Clear,39.79,1479502800,0.0,,260.0,,4.68
40.79,,32.71,0.73,clear-night,,,0.0,0.0,,,Clear,40.79,1479506400,0.0,,,0.0,0.0
40.79,,33.02,0.74,clear-night,,,0.0,0.0,,,Clear,40.79,1479510000,0.0,,,0.0,0.0
30.48,,34.01,0.97,clear-night,,,,,rain,1027.19,Clear,34.65,1479513600,0.0,,260.0,,4.68
33.44,0.0,31.81,0.94,clear-night,,,,,snow,1026.89,Clear,33.44,1479524400,0.0,,,,0.0
35.56,,30.94,0.83,clear-day,,,,,rain,1027.39,Clear,35.56,1479535200,,,260.0,,1.56
44.89,0.13,38.03,0.77,partly-cloudy-day,,,,,rain,1025.8,Partly Cloudy,44.89,1479546000,2.0,,270.0,,2.24
45.78,,37.84,0.74,clear-day,,,0.0,0.0,,,Clear,45.78,1479549600,,,,0.0,0.0
49.78,,40.24,0.7,clear-day,,,0.0,0.0,,,Clear,49.78,1479553200,,,,0.0,0.0
52.58,0.13,37.3,0.56,partly-cloudy-day,,,0.0,0.0,,1023.28,Partly Cloudy,52.58,1479556800,1.0,,212.0,1.34,1.34
53.79,,42.51,0.66,clear-day,,,0.0,0.0,,,Clear,53.79,1479560400,,,,0.0,0.0
54.79,,43.44,0.65,clear-day,,,0.0,0.0,,,Clear,54.79,1479564000,,,,2.99,0.0
52.19,0.5,35.88,0.54,partly-cloudy-day,,,0.0,0.0,,1021.71,Mostly Cloudy,52.19,1479567600,0.0,,270.0,0.83,0.83
51.8,,40.6,0.65,clear-night,,,0.0,0.0,,,Clear,51.8,1479571200,0.0,,,0.0,0.0
48.79,,38.54,0.68,clear-night,,,0.0,0.0,,,Clear,48.79,1479574800,0.0,,,0.0,0.0
45.96,0.25,36.91,0.7,partly-cloudy-night,,,0.0,0.0,,1023.28,Partly Cloudy,45.96,1479578400,0.0,,,0.0,0.0
45.78,,36.76,0.71,clear-night,,,0.0,0.0,,,Clear,45.78,1479582000,0.0,,,0.0,0.0
43.78,,35.55,0.73,clear-night,,,0.0,0.0,,,Clear,43.78,1479585600,0.0,,,0.0,0.0
38.12,0.38,37.04,0.85,partly-cloudy-night,,,,,rain,1024.28,Partly Cloudy,41.19,1479589200,0.0,,270.0,,4.68
34.56,0.25,35.49,0.9,partly-cloudy-night,,,,,rain,1024.61,Partly Cloudy,38.15,1479600000,0.0,,270.0,,4.68
33.65,0.2,34.93,0.96,partly-cloudy-night,,,,,rain,1024.89,Partly Cloudy,35.96,1479610800,0.0,,251.0,,3.12
36.11,0.25,31.72,0.84,partly-cloudy-day,,,,,rain,1025.42,Partly Cloudy,36.11,1479621600,0.0,,260.0,,1.56
45.09,0.25,36.55,0.72,partly-cloudy-day,,,,,rain,1025.51,Partly Cloudy,45.09,1479632400,2.0,,180.0,,2.24
44.81,,37.89,0.77,clear-day,,,0.0,0.0,,,Clear,44.81,1479636000,,,,0.0,0.0
47.78,,39.76,0.74,clear-day,,,0.0,0.0,,,Clear,47.78,1479639600,,,,0.0,0.0
52.3,0.38,39.3,0.61,partly-cloudy-day,,,0.0,0.0,,1023.71,Partly Cloudy,52.3,1479643200,1.0,,90.0,1.27,1.27
52.79,,43.47,0.71,clear-day,,,0.0,0.0,,,Clear,52.79,1479646800,,,,0.0,0.0
54.79,,45.01,0.7,clear-day,,,0.0,0.0,,,Clear,54.79,1479650400,,,,0.0,0.0
52.16,0.27,39.59,0.62,partly-cloudy-day,,,0.0,0.0,,1022.31,Partly Cloudy,52.16,1479654000,0.0,,180.0,0.42,0.42
52.79,,42.33,0.67,clear-night,,,0.0,0.0,,,Clear,52.79,1479657600,0.0,,,0.0,0.0
49.78,,40.24,0.7,clear-night,,,0.0,0.0,,,Clear,49.78,1479661200,0.0,,,0.0,0.0
46.9,0.38,39.42,0.75,partly-cloudy-night,,,0.0,0.0,,1023.69,Partly Cloudy,46.9,1479664800,0.0,,,0.0,0.0
46.78,,38.45,0.73,clear-night,,,0.0,0.0,,,Clear,46.78,1479668400,0.0,,,0.0,0.0
44.81,,36.85,0.74,clear-night,,,0.0,0.0,,,Clear,44.81,1479672000,0.0,,,0.0,0.0
42.71,0.38,36.81,0.79,partly-cloudy-night,,,0.0,0.0,,1024.7,Partly Cloudy,42.71,1479675600,0.0,,,0.0,0.0
42.81,,35.31,0.75,clear-night,,,0.0,0.0,,,Clear,42.81,1479679200,0.0,,,0.0,0.0
41.78,,34.68,0.76,clear-night,,,0.0,0.0,,,Clear,41.78,1479682800,0.0,,,0.0,0.0
39.7,0.32,34.58,0.82,partly-cloudy-night,,,0.0,0.0,,1024.89,Partly Cloudy,39.7,1479686400,0.0,,,0.0,0.0
35.1,0.0,35.0,1.0,clear-night,,,,,rain,1025.51,Clear,35.1,1479697200,0.0,,,,0.0
35.24,0.41,29.92,0.81,partly-cloudy-day,,,,,rain,1025.7,Partly Cloudy,35.24,1479708000,0.0,,,,0.0
37.94,0.56,35.51,0.91,partly-cloudy-day,,,,,rain,1027.19,Mostly Cloudy,37.94,1479718800,1.0,,270.0,,2.24
52.08,0.15,38.72,0.6,partly-cloudy-day,,,,,rain,1024.19,Partly Cloudy,52.08,1479729600,1.0,,270.0,,2.24
50.44,0.25,42.06,0.73,partly-cloudy-day,,,,,rain,1023.42,Partly Cloudy,50.44,1479740400,0.0,,307.0,,2.24
52.79,,42.33,0.67,clear-night,,,0.0,0.0,,,Clear,52.79,1479744000,0.0,,,0.0,0.0
42.33,0.13,37.65,0.83,partly-cloudy-night,,,,,rain,1025.51,Partly Cloudy,42.33,1479751200,0.0,,270.0,,2.24
38.48,,36.03,0.91,clear-night,,,,,rain,1026.99,Clear,38.48,1479762000,0.0,,270.0,,2.24
40.79,,33.68,0.76,clear-night,,,0.0,0.0,,,Clear,40.79,1479765600,0.0,,,0.0,0.0
41.78,,34.68,0.76,clear-night,,,0.0,0.0,,,Clear,41.78,1479682800,0.0,,,0.0,0.0
39.7,0.32,34.58,0.82,partly-cloudy-night,,,0.0,0.0,,1024.89,Partly Cloudy,39.7,1479686400,0.0,,,0.0,0.0
35.1,0.0,35.0,1.0,clear-night,,,,,rain,1025.51,Clear,35.1,1479697200,0.0,,,,0.0
35.24,0.41,29.92,0.81,partly-cloudy-day,,,,,rain,1025.7,Partly Cloudy,35.24,1479708000,0.0,,,,0.0
37.94,0.56,35.51,0.91,partly-cloudy-day,,,,,rain,1027.19,Mostly Cloudy,37.94,1479718800,1.0,,270.0,,2.24
52.08,0.15,38.72,0.6,partly-cloudy-day,,,,,rain,1024.19,Partly Cloudy,52.08,1479729600,1.0,,270.0,,2.24
50.44,0.25,42.06,0.73,partly-cloudy-day,,,,,rain,1023.42,Partly Cloudy,50.44,1479740400,0.0,,307.0,,2.24
52.79,,42.33,0.67,clear-night,,,0.0,0.0,,,Clear,52.79,1479744000,0.0,,,0.0,0.0
42.33,0.13,37.65,0.83,partly-cloudy-night,,,,,rain,1025.51,Partly Cloudy,42.33,1479751200,0.0,,270.0,,2.24
38.48,,36.03,0.91,clear-night,,,,,rain,1026.99,Clear,38.48,1479762000,0.0,,270.0,,2.24
40.79,,33.68,0.76,clear-night,,,0.0,0.0,,,Clear,40.79,1479765600,0.0,,,0.0,0.0
35.46,,35.46,1.0,clear-night,,,,,rain,1027.29,Clear,35.46,1479772800,0.0,,251.0,,1.56
30.89,0.7,34.34,0.97,partly-cloudy-night,,,,,rain,1027.19,Mostly Cloudy,35.0,1479783600,0.0,,251.0,,4.68
36.76,1.0,33.58,0.88,cloudy,,,,,rain,1028.0,Overcast,36.76,1479794400,0.0,,251.0,,1.56
42.72,1.0,37.37,0.81,cloudy,,,,,rain,1028.31,Overcast,42.72,1479805200,1.0,,180.0,,2.24
44.13,0.38,38.11,0.73,partly-cloudy-day,,,,,rain,1026.19,Partly Cloudy,46.21,1479816000,1.0,,180.0,,4.48
45.7,0.13,37.3,0.72,partly-cloudy-day,,,,,rain,1025.61,Partly Cloudy,45.7,1479826800,0.0,,,,2.24
42.81,,35.64,0.76,clear-night,,,0.0,0.0,,,Clear,42.81,1479834000,0.0,,,0.0,0.0
41.5,,35.51,0.79,clear-night,,,0.0,0.0,,1026.69,Clear,41.5,1479837600,0.0,,,0.0,0.0
39.79,,33.07,0.77,clear-night,,,0.0,0.0,,,Clear,39.79,1479841200,0.0,,,0.0,0.0
38.8,,32.39,0.78,clear-night,,,0.0,0.0,,,Clear,38.8,1479844800,0.0,,,0.0,0.0
38.61,0.38,34.27,0.84,partly-cloudy-night,,,0.0,0.0,,1028.31,Partly Cloudy,38.61,1479848400,0.0,,,0.0,0.0
37.81,,31.76,0.79,clear-night,,,0.0,0.0,,,Clear,37.81,1479852000,0.0,,,0.0,0.0
36.78,,30.78,0.79,clear-night,,,0.0,0.0,,,Clear,36.78,1479855600,0.0,,,0.0,0.0
37.01,,31.5,0.8,clear-night,,,0.0,0.0,,1026.0,Clear,37.01,1479859200,0.0,,,0.0,0.0
32.71,,33.63,0.94,clear-night,,,,,rain,1028.68,Clear,35.13,1479870000,0.0,,251.0,,3.12
34.95,0.88,33.43,0.94,cloudy,,,,,rain,1029.31,Overcast,34.95,1479880800,0.0,,251.0,,1.56
40.17,1.0,36.21,0.86,cloudy,,,,,rain,1030.01,Overcast,40.17,1479891600,1.0,,260.0,,1.56
39.92,1.0,37.72,0.83,cloudy,,,,,rain,1028.11,Overcast,42.6,1479902400,1.0,,180.0,,4.48
38.66,0.83,37.91,0.87,partly-cloudy-day,,,,,rain,1027.69,Mostly Cloudy,41.52,1479913200,0.0,,,,4.48
37.1,1.0,39.0,0.95,cloudy,,,,,rain,1028.31,Overcast,40.31,1479924000,0.0,,260.0,,4.68
37.44,0.91,37.34,0.93,cloudy,,,,,rain,1029.0,Overcast,39.31,1479934800,0.0,,260.0,,3.12
39.79,,34.33,0.81,clear-night,,,0.0,0.0,,,Clear,39.79,1479942000,0.0,,293.0,2.01,2.01
38.11,1.0,36.92,0.95,cloudy,,,,,rain,1028.52,Overcast,38.11,1479945600,0.0,,260.0,,1.56
37.63,1.0,37.04,0.98,cloudy,,,,,rain,1028.51,Overcast,37.63,1479956400,0.0,,,,0.0
37.22,1.0,35.13,0.92,cloudy,,,,,rain,1028.42,Overcast,37.22,1479967200,0.0,,,,0.0
38.8,,33.37,0.81,clear-day,,,0.0,0.0,,,Clear,38.8,1479970800,,,,0.0,0.0
38.54,0.89,35.39,0.88,cloudy,,,,,rain,1028.42,Overcast,38.54,1479978000,1.0,,180.0,,2.24
40.32,1.0,36.79,0.87,cloudy,,,,,rain,1026.79,Overcast,40.32,1479988800,1.0,,180.0,,2.24
36.16,1.0,35.96,0.89,cloudy,,,,,rain,1026.09,Overcast,39.05,1479999600,0.0,,270.0,,4.07
40.79,,35.02,0.8,clear-night,,,0.0,0.0,,,Clear,40.79,1480003200,0.0,,,0.0,0.0
40.79,,35.31,0.81,clear-night,,,0.0,0.0,,,Clear,40.79,1480006800,0.0,,,0.0,0.0
38.23,1.0,36.89,0.95,cloudy,,,0.0,0.0,,1026.29,Overcast,38.23,1480010400,0.0,,270.0,0.51,0.51
38.8,,33.68,0.82,clear-night,,,0.0,0.0,,,Clear,38.8,1480014000,0.0,,,0.0,0.0
39.79,,34.63,0.82,clear-night,,,0.0,0.0,,,Clear,39.79,1480017600,0.0,,,0.0,0.0
37.78,1.0,36.43,0.95,cloudy,,,0.0,0.0,,1026.09,Overcast,37.78,1480021200,0.0,,180.0,2.24,2.24
34.32,,33.68,0.82,clear-night,,,0.0,0.0,,,Clear,38.8,1480024800,0.0,,315.0,6.0,6.0
36.11,1.0,35.66,0.98,cloudy,,,,,rain,1025.32,Overcast,36.11,1480032000,0.0,,180.0,,2.24
33.08,1.0,34.97,0.98,cloudy,,,,,rain,1024.89,Overcast,35.46,1480042800,0.0,,251.0,,3.12
31.94,1.0,32.82,0.91,cloudy,,,,,rain,1024.52,Overcast,35.17,1480053600,0.0,,234.0,,3.8
37.18,1.0,33.34,0.86,cloudy,,,,,rain,1024.8,Overcast,37.18,1480064400,1.0,,251.0,,2.24
39.41,1.0,34.92,0.84,cloudy,,,,,rain,1023.51,Overcast,39.41,1480075200,1.0,,251.0,,2.24
41.02,0.89,36.4,0.83,cloudy,,,,,rain,1021.79,Overcast,41.02,1480086000,0.0,,270.0,,2.24
39.42,1.0,36.44,0.89,cloudy,,,,,rain,1021.79,Overcast,39.42,1480096800,0.0,,320.0,,1.89
38.8,,33.68,0.82,clear-night,,,0.0,0.0,,,Clear,38.8,1480104000,0.0,,90.0,1.0,1.0
38.84,1.0,35.08,0.86,cloudy,,,0.0,0.0,,1021.71,Overcast,38.84,1480107600,0.0,,,0.0,0.0
38.8,,33.68,0.82,clear-night,,,0.0,0.0,,,Clear,38.8,1480111200,0.0,,,0.0,0.0
38.8,,33.98,0.83,clear-night,,,0.0,0.0,,,Clear,38.8,1480114800,0.0,,,0.0,0.0
38.65,1.0,36.28,0.91,cloudy,,,,,rain,1022.09,Overcast,38.65,1480118400,0.0,,270.0,,2.24
38.48,1.0,36.0,0.91,cloudy,,,,,rain,1021.92,Overcast,38.48,1480129200,0.0,,270.0,,2.24
41.56,0.91,36.5,0.82,cloudy,,,,,rain,1021.41,Overcast,41.56,1480140000,0.0,,270.0,,2.24
44.13,0.82,39.18,0.83,partly-cloudy-day,,,,,rain,1022.48,Mostly Cloudy,44.13,1480150800,1.0,,270.0,,2.24
43.78,,38.54,0.82,clear-day,,,0.0,0.0,,,Clear,43.78,1480154400,,,,0.0,0.0
46.78,,39.84,0.77,clear-day,,,0.0,0.0,,,Clear,46.78,1480158000,,,,1.0,0.0
47.18,0.66,39.1,0.73,partly-cloudy-day,,,0.0,0.0,,1020.09,Mostly Cloudy,47.18,1480161600,1.0,,90.0,2.99,2.46
48.79,,41.08,0.75,clear-day,,,0.0,0.0,,,Clear,48.79,1480165200,,,,1.0,0.0
46.78,,39.13,0.75,clear-day,,,0.0,0.0,,,Clear,46.78,1480168800,,,90.0,2.99,2.01
44.99,1.0,38.49,0.78,cloudy,,,0.0,0.0,,1020.01,Overcast,44.99,1480172400,0.0,,64.0,1.46,1.46
45.78,,38.88,0.77,clear-night,,,0.0,0.0,,,Clear,45.78,1480176000,0.0,,,0.0,0.0
44.81,,38.24,0.78,clear-night,,,0.0,0.0,,,Clear,44.81,1480179600,0.0,,,0.0,0.0
43.35,1.0,39.11,0.85,cloudy,,,0.0,0.0,,1020.21,Overcast,43.35,1480183200,0.0,,,0.0,0.0
43.78,,37.58,0.79,clear-night,,,0.0,0.0,,,Clear,43.78,1480186800,0.0,,,0.0,0.0
43.78,,37.58,0.79,clear-night,,,0.0,0.0,,,Clear,43.78,1480190400,0.0,,,0.0,0.0
41.88,1.0,38.49,0.88,cloudy,,,0.0,0.0,,1020.29,Overcast,41.88,1480194000,0.0,,,0.0,0.0
42.81,,37.26,0.81,clear-night,,,0.0,0.0,,,Clear,42.81,1480197600,0.0,,135.0,2.01,2.01
42.81,,37.26,0.81,clear-night,,,0.0,0.0,,,Clear,42.81,1480201200,0.0,,,0.0,0.0
41.32,1.0,38.53,0.9,cloudy,,,0.0,0.0,,1019.81,Overcast,41.32,1480204800,0.0,,,0.0,0.0
41.78,,36.58,0.82,clear-night,,,0.0,0.0,,,Clear,41.78,1480208400,0.0,,,0.0,0.0
40.34,1.0,38.2,0.92,cloudy,,,,,rain,1018.3,Overcast,40.34,1480215600,0.0,,110.0,,1.56
41.21,1.0,38.62,0.9,cloudy,,,,,rain,1017.78,Overcast,41.21,1480226400,0.0,,180.0,,1.56
41.41,0.96,39.87,0.89,cloudy,,,,,rain,1017.6,Overcast,42.8,1480237200,1.0,,200.0,,3.12
44.81,,39.84,0.83,clear-day,,,0.0,0.0,,,Clear,44.81,1480240800,,,,0.0,0.0
44.81,,39.51,0.82,clear-day,,,0.0,0.0,,,Clear,44.81,1480244400,,,,0.0,0.0
45.71,0.96,41.63,0.86,cloudy,,,0.0,0.0,,1015.09,Overcast,45.71,1480248000,1.0,,90.0,2.46,2.46
46.78,,41.15,0.81,clear-day,,,0.0,0.0,,,Clear,46.78,1480251600,,,,0.0,0.0
47.78,,41.8,0.8,clear-day,,,0.0,0.0,,,Clear,47.78,1480255200,,,,0.0,0.0
47.0,0.98,41.53,0.81,cloudy,,,0.0,0.0,,1013.09,Overcast,47.0,1480258800,0.0,,,0.0,0.0
46.78,,40.84,0.8,clear-night,,,0.0,0.0,,,Clear,46.78,1480262400,0.0,,,0.0,0.0
46.78,,41.15,0.81,clear-night,,,0.0,0.0,,,Clear,46.78,1480266000,0.0,,,0.0,0.0
45.02,1.0,41.09,0.86,cloudy,,,0.0,0.0,,1013.29,Overcast,45.02,1480269600,0.0,,,0.0,0.0
45.78,,39.88,0.8,clear-night,,,0.0,0.0,,,Clear,45.78,1480273200,0.0,,,0.0,0.0
45.78,,40.16,0.81,clear-night,,,0.0,0.0,,,Clear,45.78,1480276800,0.0,,,0.0,0.0
44.75,1.0,41.79,0.89,cloudy,,,0.0,0.0,,1012.4,Overcast,44.75,1480280400,0.0,,180.0,0.53,0.53
45.78,,40.16,0.81,clear-night,,,0.0,0.0,,,Clear,45.78,1480284000,0.0,,,0.0,0.0
45.78,,40.16,0.81,clear-night,,,0.0,0.0,,,Clear,45.78,1480287600,0.0,,,0.0,0.0
40.71,1.0,42.77,0.95,cloudy,,,,,rain,1011.71,Overcast,44.21,1480291200,0.0,,244.0,,6.1
41.9,1.0,42.96,0.95,cloudy,,,,,rain,1010.9,Overcast,44.42,1480302000,0.0,,260.0,,4.68
44.17,1.0,41.7,0.91,cloudy,,,,,rain,1011.79,Overcast,44.17,1480312800,0.0,,0.0,,2.24
39.24,1.0,39.18,0.87,cloudy,,,,,rain,1013.71,Overcast,42.83,1480323600,1.0,,0.0,,5.82
39.03,1.0,35.08,0.78,cloudy,,,,,rain,1013.5,Overcast,41.52,1480334400,1.0,,346.0,,4.04
36.39,1.0,34.07,0.82,cloudy,,,,,rain,1014.29,Overcast,39.23,1480345200,0.0,,357.0,,4.05
30.87,1.0,29.24,0.7,cloudy,,,,,rain,1016.81,Overcast,38.02,1480356000,0.0,,41.0,,10.73
30.57,1.0,25.66,0.65,cloudy,,,0.0,0.0,,1018.19,Overcast,36.2,1480366800,0.0,,21.0,6.97,6.97
36.78,,28.81,0.73,clear-night,,,0.0,0.0,,,Clear,36.78,1480370400,0.0,,,0.0,0.0
35.81,,26.8,0.69,clear-night,,,0.0,0.0,,,Clear,35.81,1480374000,0.0,,,0.0,0.0
28.93,1.0,23.27,0.62,cloudy,,,0.0,0.0,,1018.99,Overcast,35.01,1480377600,0.0,,22.0,7.3,7.3
22.8,1.0,27.52,0.87,cloudy,,,,,snow,1019.37,Overcast,30.8,1480388400,0.0,,69.0,,8.96
23.28,1.0,21.89,0.75,cloudy,,,,,snow,1021.2,Overcast,28.69,1480399200,0.0,,28.0,,4.92
25.02,1.0,24.3,0.79,cloudy,,,,,snow,1022.7,Overcast,30.13,1480410000,1.0,,351.0,,4.85
26.04,0.88,18.54,0.59,cloudy,,,,,snow,1022.48,Overcast,31.41,1480420800,1.0,,334.0,,5.37
24.59,1.0,17.08,0.55,cloudy,,,,,snow,1021.71,Overcast,31.23,1480431600,0.0,,50.0,,6.97
33.77,,23.86,0.67,clear-night,,,0.0,0.0,,,Clear,33.77,1480435200,0.0,,,0.0,0.0
33.77,,23.86,0.67,clear-night,,,0.0,0.0,,,Clear,33.77,1480438800,0.0,,,2.99,0.0
25.73,1.0,21.47,0.67,cloudy,,,0.0,0.0,,1024.61,Overcast,31.14,1480442400,0.0,,18.0,5.37,5.37
32.81,,22.55,0.66,clear-night,,,0.0,0.0,,,Clear,32.81,1480446000,0.0,,,2.01,0.0
33.77,,24.19,0.68,clear-night,,,0.0,0.0,,,Clear,33.77,1480449600,0.0,,,1.0,0.0
24.89,1.0,21.07,0.68,cloudy,,,0.0,0.0,,1024.28,Overcast,30.51,1480453200,0.0,,0.0,5.48,5.48
32.81,,23.28,0.68,clear-night,,,0.0,0.0,,,Clear,32.81,1480456800,0.0,,315.0,4.99,2.01
31.81,,22.29,0.68,clear-night,,,0.0,0.0,,,Clear,31.81,1480460400,0.0,,,0.0,0.0
25.69,0.93,20.24,0.65,cloudy,,,0.0,0.0,,1024.1,Overcast,30.56,1480464000,0.0,,359.0,4.68,4.68
20.71,0.33,15.71,0.61,partly-cloudy-night,,,,,snow,1026.69,Partly Cloudy,27.24,1480474800,0.0,,0.0,,5.83
20.09,0.41,12.63,0.54,partly-cloudy-day,,,,,snow,1028.63,Partly Cloudy,27.0,1480485600,0.0,,341.0,,6.21
24.62,0.23,13.36,0.44,partly-cloudy-day,,,,,snow,1030.51,Partly Cloudy,32.67,1480496400,1.0,,37.0,,9.87
30.15,0.25,15.86,0.45,partly-cloudy-day,,,,,rain,1029.53,Partly Cloudy,35.09,1480507200,1.0,,11.0,,5.68
26.15,0.38,13.59,0.46,partly-cloudy-day,,,,,snow,1029.31,Partly Cloudy,32.25,1480518000,0.0,,348.0,,6.5
23.14,,15.83,0.59,clear-night,,,,,snow,1030.51,Clear,28.19,1480528800,0.0,,342.0,,4.48
27.23,,19.84,0.73,clear-night,,,0.0,0.0,,1030.18,Clear,27.23,1480539600,0.0,,341.0,2.92,2.92
27.79,,18.12,0.67,clear-night,,,0.0,0.0,,,Clear,27.79,1480543200,0.0,,,0.0,0.0
26.78,,17.54,0.68,clear-night,,,0.0,0.0,,,Clear,26.78,1480546800,0.0,,,0.0,0.0
17.47,,17.81,0.73,clear-night,,,0.0,0.0,,1028.62,Clear,25.15,1480550400,0.0,,0.0,6.72,6.72
16.65,0.25,20.31,0.85,partly-cloudy-night,,,,,snow,1027.9,Partly Cloudy,24.13,1480561200,0.0,,260.0,,6.23
23.49,0.5,22.49,0.78,partly-cloudy-day,,,,,snow,1026.41,Mostly Cloudy,28.5,1480572000,0.0,,27.0,,4.48
30.07,0.7,21.44,0.7,partly-cloudy-day,,,,,snow,1024.8,Mostly Cloudy,30.07,1480582800,1.0,,270.0,,2.24
32.25,0.5,21.66,0.56,partly-cloudy-day,,,,,rain,1021.28,Mostly Cloudy,36.02,1480593600,1.0,,112.0,,4.48
35.1,0.66,22.01,0.49,partly-cloudy-day,,,,,rain,1020.01,Mostly Cloudy,39.83,1480604400,0.0,,133.0,,6.72
32.49,0.38,22.49,0.6,partly-cloudy-night,,,,,rain,1020.09,Partly Cloudy,34.95,1480615200,0.0,,290.0,,3.12
33.58,0.38,24.95,0.7,partly-cloudy-night,,,0.0,0.0,,1019.61,Partly Cloudy,33.58,1480626000,0.0,,270.0,4.99,2.24
34.81,,24.82,0.67,clear-night,,,0.0,0.0,,,Clear,34.81,1480629600,0.0,,,0.0,0.0
34.81,,25.2,0.68,clear-night,,,0.0,0.0,,,Clear,34.81,1480633200,0.0,,68.0,4.99,1.0
26.81,0.5,24.97,0.8,partly-cloudy-night,,,,,snow,1017.71,Mostly Cloudy,30.46,1480636800,0.0,,258.0,,3.57
24.47,0.17,25.11,0.84,partly-cloudy-night,,,,,snow,1016.5,Partly Cloudy,29.34,1480647600,0.0,,270.0,,4.48
27.69,0.53,24.98,0.74,partly-cloudy-day,,,,,snow,1014.61,Mostly Cloudy,32.28,1480658400,0.0,,0.0,,4.69
33.35,0.55,24.98,0.56,partly-cloudy-day,,,,,rain,1013.2,Mostly Cloudy,39.38,1480669200,1.0,,230.0,,8.96
45.02,0.42,27.77,0.45,partly-cloudy-day,,,,,rain,1010.3,Partly Cloudy,47.84,1480680000,1.0,,204.0,,6.14
50.53,0.57,26.31,0.39,partly-cloudy-day,,,,,rain,1010.6,Mostly Cloudy,50.53,1480690800,0.0,,199.0,,7.97
48.51,0.54,25.13,0.38,partly-cloudy-night,,,,,rain,1012.29,Mostly Cloudy,49.97,1480701600,0.0,,320.0,,4.48
45.45,0.43,25.63,0.44,partly-cloudy-night,,,,,rain,1014.61,Partly Cloudy,46.39,1480712400,0.0,,319.0,,3.15
42.12,,31.11,0.58,clear-night,,,0.0,0.0,,,Clear,44.81,1480716000,0.0,,90.0,4.99,4.99
43.78,,30.17,0.59,clear-night,,,0.0,0.0,,,Clear,43.78,1480719600,0.0,,,0.0,0.0
42.71,0.38,28.05,0.53,partly-cloudy-night,,,0.0,0.0,,1017.49,Partly Cloudy,44.13,1480723200,0.0,,308.0,3.32,3.32
37.94,0.21,23.68,0.56,partly-cloudy-night,,,,,rain,1021.49,Partly Cloudy,37.94,1480734000,0.0,,90.0,,2.24
33.4,0.5,24.76,0.7,partly-cloudy-day,,,,,snow,1023.51,Mostly Cloudy,33.4,1480744800,0.0,,0.0,,2.24
42.07,0.13,27.29,0.56,partly-cloudy-day,,,,,rain,1023.82,Partly Cloudy,42.07,1480755600,1.0,,90.0,,2.24
43.21,0.25,26.09,0.51,partly-cloudy-day,,,0.0,0.0,,1023.88,Partly Cloudy,43.21,1480759200,2.0,,90.0,2.24,2.24
44.81,,30.29,0.57,clear-day,,,0.0,0.0,,,Clear,44.81,1480762800,,,113.0,2.01,2.01
45.47,0.13,27.88,0.5,partly-cloudy-day,,,0.0,0.0,,1022.48,Partly Cloudy,45.47,1480766400,1.0,,28.0,1.98,1.98
47.78,,31.7,0.53,clear-day,,,0.0,0.0,,,Clear,47.78,1480770000,,,113.0,2.01,2.01
47.78,,32.18,0.55,clear-day,,,0.0,0.0,,,Clear,47.78,1480773600,,,,0.0,0.0
44.07,0.13,27.58,0.52,partly-cloudy-night,,,0.0,0.0,,1022.7,Partly Cloudy,44.07,1480777200,0.0,,0.0,0.91,0.91
43.78,,29.33,0.57,clear-night,,,0.0,0.0,,,Clear,43.78,1480780800,0.0,,,0.0,0.0
41.78,,27.88,0.58,clear-night,,,0.0,0.0,,,Clear,41.78,1480784400,0.0,,,0.0,0.0
37.29,,27.21,0.67,clear-night,,,0.0,0.0,,1025.7,Clear,37.29,1480788000,0.0,,0.0,0.91,0.91
38.8,,26.68,0.61,clear-night,,,0.0,0.0,,,Clear,38.8,1480791600,0.0,,,0.0,0.0
37.81,,26.13,0.62,clear-night,,,0.0,0.0,,,Clear,37.81,1480795200,0.0,,,0.0,0.0
35.34,,26.17,0.69,clear-night,,,0.0,0.0,,1027.8,Clear,35.34,1480798800,0.0,,0.0,0.91,0.91
34.81,,24.06,0.65,clear-night,,,0.0,0.0,,,Clear,34.81,1480802400,0.0,,,0.0,0.0
34.81,,24.44,0.66,clear-night,,,0.0,0.0,,,Clear,34.81,1480806000,0.0,,,0.0,0.0
30.74,,25.11,0.79,clear-night,,,0.0,0.0,,1029.0,Clear,30.74,1480809600,0.0,,0.0,0.91,0.91
26.12,0.32,25.51,0.98,partly-cloudy-night,,,,,snow,1030.12,Partly Cloudy,26.12,1480820400,0.0,,,,2.24
26.95,0.59,22.23,0.82,partly-cloudy-day,,,,,snow,1031.23,Mostly Cloudy,26.95,1480831200,0.0,,,,2.24
32.51,0.58,26.78,0.79,partly-cloudy-day,,,,,snow,1031.39,Mostly Cloudy,32.51,1480842000,1.0,,,,2.24
36.83,0.79,27.02,0.67,partly-cloudy-day,,,,,rain,1030.01,Mostly Cloudy,36.83,1480852800,1.0,,251.0,,1.56
37.81,,28.76,0.7,clear-day,,,0.0,0.0,,,Clear,37.81,1480856400,,,,0.0,0.0
37.81,,28.76,0.7,clear-day,,,0.0,0.0,,,Clear,37.81,1480860000,,,,0.0,0.0
37.38,0.79,27.52,0.67,partly-cloudy-night,,,0.0,0.0,,1029.42,Mostly Cloudy,37.38,1480863600,0.0,,311.0,1.07,1.07
