apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipAccumulation,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed
66.57,0.44,41.0,0.39,partly-cloudy-day,,,0.0,0.0,,,Partly Cloudy,66.57,1490446800,4.0,6.216,150.0,,2.24
70.17,0.44,37.4,0.3,partly-cloudy-day,,,0.0,0.0,,,Partly Cloudy,70.17,1490450400,2.0,6.216,150.0,,4.69
67.22,0.58,34.86,0.3,partly-cloudy-day,,,0.0,0.0,,1016.6,Mostly Cloudy,67.22,1490454000,1.0,6.216,157.0,,6.43
66.57,0.44,35.59,0.32,partly-cloudy-day,,,0.0,0.0,,,Partly Cloudy,66.57,1490457600,0.0,6.216,210.0,,5.82
61.16,0.44,37.4,0.41,partly-cloudy-night,,,0.0,0.0,,,Partly Cloudy,61.16,1490461200,0.0,6.216,120.0,,2.24
59.56,0.19,38.69,0.46,partly-cloudy-night,,,0.0,0.0,,1017.78,Partly Cloudy,59.56,1490464800,0.0,6.216,197.0,,6.21
57.56,0.19,42.8,0.58,partly-cloudy-night,,,0.0,0.0,,,Partly Cloudy,57.56,1490468400,0.0,6.216,110.0,,4.69
53.96,0.44,42.8,0.66,partly-cloudy-night,,,0.0,0.0,,,Partly Cloudy,53.96,1490472000,0.0,6.216,221.0,,2.24
54.13,0.31,42.07,0.64,partly-cloudy-night,,,,,rain,,Partly Cloudy,54.13,1490475600,0.0,6.216,338.0,,4.48
52.33,0.13,41.92,0.68,partly-cloudy-night,,,,,rain,,Partly Cloudy,52.33,1490486400,0.0,,320.0,,1.53
50.7,0.13,39.76,0.66,partly-cloudy-night,,,,,rain,,Partly Cloudy,50.7,1490497200,0.0,,,,2.24
50.76,0.15,31.68,0.48,partly-cloudy-day,,,0.0,0.0,,1018.42,Partly Cloudy,50.76,1490508000,1.0,6.216,74.0,,5.19
52.15,0.44,44.59,0.75,partly-cloudy-day,,,0.0,0.0,,,Partly Cloudy,52.15,1490511600,2.0,6.216,140.0,,4.69
53.96,0.44,42.8,0.66,partly-cloudy-day,,,0.0,0.0,,,Partly Cloudy,53.96,1490515200,3.0,6.216,150.0,,6.93
56.61,0.68,32.68,0.4,partly-cloudy-day,,,0.0,0.0,,1016.29,Mostly Cloudy,56.61,1490518800,4.0,6.216,150.0,,5.42
61.16,0.44,41.0,0.47,partly-cloudy-day,,,0.0,0.0,,,Partly Cloudy,61.16,1490522400,5.0,6.216,120.0,,5.82
59.36,0.75,39.22,0.47,partly-cloudy-day,,,0.0,0.0,,,Mostly Cloudy,59.36,1490526000,5.0,6.216,210.0,,12.76
60.12,0.81,33.27,0.36,partly-cloudy-day,,,0.0,0.0,,1012.6,Mostly Cloudy,60.12,1490529600,4.0,6.216,231.0,,9.66
59.36,0.75,33.78,0.38,partly-cloudy-day,,,0.0,0.0,,,Mostly Cloudy,59.36,1490533200,3.0,6.216,200.0,,13.88
57.56,0.75,37.4,0.47,partly-cloudy-day,,,0.0,0.0,,,Mostly Cloudy,57.56,1490536800,2.0,6.216,240.0,28.85,16.1
53.66,0.93,36.35,0.52,cloudy,,,0.0,0.0,,1011.79,Overcast,53.66,1490540400,1.0,6.216,276.0,28.85,7.37
55.77,0.44,37.4,0.5,partly-cloudy-day,,,0.0,0.0,,,Partly Cloudy,55.77,1490544000,0.0,6.216,270.0,,10.29
52.15,0.44,39.22,0.61,partly-cloudy-night,,,0.0,0.0,,,Partly Cloudy,52.15,1490547600,0.0,6.216,270.0,,10.29
40.41,0.94,38.04,0.81,cloudy,,,0.0,0.0,,1013.71,Overcast,43.61,1490551200,0.0,6.216,351.0,,5.45
52.77,0.75,41.0,0.64,partly-cloudy-night,,,,,rain,,Mostly Cloudy,52.77,1490554800,0.0,6.216,210.0,,2.24
35.27,1.0,36.67,0.88,cloudy,,,,,rain,,Overcast,40.08,1490562000,0.0,,348.0,,6.93
34.52,1.0,36.16,0.93,cloudy,,,,,rain,,Overcast,38.11,1490572800,0.0,,328.0,,4.69
36.86,1.0,34.18,0.9,cloudy,,,,,rain,,Overcast,36.86,1490583600,0.0,,0.0,,2.24
34.49,0.81,26.36,0.64,partly-cloudy-day,,,0.0,0.0,,1022.4,Mostly Cloudy,37.56,1490594400,1.0,6.216,341.0,,4.02
35.21,0.75,26.62,0.56,partly-cloudy-day,,,0.0,0.0,,,Mostly Cloudy,41.36,1490598000,2.0,6.216,0.0,,10.29
37.03,0.44,26.62,0.52,partly-cloudy-day,,,0.0,0.0,,,Partly Cloudy,43.16,1490601600,3.0,6.216,350.0,,11.39
41.23,0.78,27.99,0.54,partly-cloudy-day,,,0.0,0.0,,1022.09,Mostly Cloudy,43.75,1490605200,4.0,6.216,3.0,,4.53
45.0,0.44,28.41,0.45,partly-cloudy-day,,,0.0,0.0,,,Partly Cloudy,48.57,1490608800,5.0,6.216,20.0,,8.05
42.81,0.44,30.17,0.52,partly-cloudy-day,,,0.0,0.0,,,Partly Cloudy,46.77,1490612400,6.0,6.216,71.0,,8.05
44.05,0.92,27.16,0.48,cloudy,,,0.0,0.0,,1020.99,Overcast,45.92,1490616000,4.0,6.216,36.0,,4.14
44.16,0.75,32.02,0.53,partly-cloudy-day,,,0.0,0.0,,,Mostly Cloudy,48.57,1490619600,3.0,6.216,341.0,,10.29
45.49,0.75,30.17,0.49,partly-cloudy-day,,,0.0,0.0,,,Mostly Cloudy,48.57,1490623200,2.0,6.216,11.0,,6.93
42.41,0.86,27.59,0.49,partly-cloudy-day,,,0.0,0.0,,1021.62,Mostly Cloudy,45.76,1490626800,1.0,6.216,12.0,,6.37
43.33,0.75,30.17,0.52,partly-cloudy-day,,,0.0,0.0,,,Mostly Cloudy,46.77,1490630400,0.0,6.216,350.0,,6.93
43.92,0.75,30.17,0.52,partly-cloudy-night,,,0.0,0.0,,,Mostly Cloudy,46.77,1490634000,0.0,6.216,0.0,,5.82
40.14,0.75,28.14,0.56,partly-cloudy-night,,,0.0,0.0,,,Mostly Cloudy,42.93,1490637600,0.0,6.216,0.0,,4.69
43.23,0.75,30.17,0.55,partly-cloudy-night,,,,,rain,,Mostly Cloudy,45.57,1490641200,0.0,6.216,20.0,,4.69
42.47,0.88,32.18,0.61,cloudy,,,,,rain,,Overcast,44.79,1490648400,0.0,,34.0,,4.48
41.19,0.88,32.18,0.64,cloudy,,,,,rain,,Overcast,43.69,1490659200,0.0,,0.0,,4.48
39.37,0.77,31.65,0.74,partly-cloudy-night,,,,,rain,,Mostly Cloudy,39.37,1490670000,0.0,,0.0,,2.24
39.98,,24.06,0.53,clear-day,,,0.0,0.0,,1024.01,Clear,39.98,1490680800,,6.216,18.0,,2.39
45.49,,28.41,0.45,clear-day,,,0.0,0.0,,,Clear,48.57,1490684400,,6.216,0.0,,6.93
50.35,0.19,26.62,0.39,partly-cloudy-day,,,0.0,0.0,,,Partly Cloudy,50.35,1490688000,4.0,6.216,341.0,,6.93
50.08,0.13,20.83,0.31,partly-cloudy-day,,,0.0,0.0,,1022.31,Partly Cloudy,50.08,1490691600,5.0,6.216,40.0,,4.77
52.15,0.19,28.41,0.4,partly-cloudy-day,,,0.0,0.0,,,Partly Cloudy,52.15,1490695200,6.0,6.216,180.0,,5.82
53.96,0.19,28.41,0.37,partly-cloudy-day,,,0.0,0.0,,,Partly Cloudy,53.96,1490698800,6.0,6.216,180.0,,6.93
55.47,0.38,18.4,0.23,partly-cloudy-day,,,0.0,0.0,,1021.41,Partly Cloudy,55.47,1490702400,5.0,6.216,92.0,,5.22
53.96,0.44,26.62,0.35,partly-cloudy-day,,,0.0,0.0,,,Partly Cloudy,53.96,1490706000,4.0,6.216,200.0,,6.93
55.77,0.44,23.02,0.28,partly-cloudy-day,,,0.0,0.0,,,Partly Cloudy,55.77,1490709600,2.0,6.216,210.0,,5.82
57.3,0.32,17.37,0.21,partly-cloudy-day,,,0.0,0.0,,1019.49,Partly Cloudy,57.3,1490713200,1.0,6.216,160.0,,4.8
55.77,0.19,23.02,0.28,partly-cloudy-day,,,0.0,0.0,,,Partly Cloudy,55.77,1490716800,0.0,6.216,210.0,,4.69
53.96,0.19,21.21,0.28,partly-cloudy-night,,,0.0,0.0,,,Partly Cloudy,53.96,1490720400,0.0,6.216,290.0,,2.24
51.11,0.19,15.8,0.24,partly-cloudy-night,,,0.0,0.0,,1021.41,Partly Cloudy,51.11,1490724000,0.0,6.216,314.0,,2.24
44.63,,23.02,0.39,clear-night,,,0.0,0.0,,,Clear,46.77,1490727600,0.0,6.216,290.0,,4.69
44.63,,23.02,0.39,clear-night,,,0.0,0.0,,,Clear,46.77,1490731200,0.0,6.216,290.0,,4.69
47.12,,26.8,0.45,clear-night,,,,,rain,,Clear,47.12,1490734800,0.0,,0.0,,2.24
46.39,0.0,26.8,0.46,clear-night,,,,,rain,,Clear,46.39,1490745600,0.0,,0.0,,2.24
44.74,0.0,26.8,0.49,clear-night,,,,,rain,,Clear,44.74,1490756400,0.0,,0.0,,2.24
42.36,,27.15,0.55,clear-day,,,0.0,0.0,,1023.82,Clear,42.36,1490767200,,6.216,354.0,,2.9
52.15,,28.41,0.4,clear-day,,,0.0,0.0,,,Clear,52.15,1490770800,,6.216,0.0,,8.05
57.56,,26.62,0.3,clear-day,,,0.0,0.0,,,Clear,57.56,1490774400,,6.216,320.0,,9.18
55.38,,29.63,0.37,clear-day,,,0.0,0.0,,1022.61,Clear,55.38,1490778000,,6.216,77.0,,6.54
52.15,,37.4,0.57,clear-day,,,0.0,0.0,,,Clear,52.15,1490781600,,6.216,161.0,,8.05
55.77,,35.59,0.47,clear-day,,,0.0,0.0,,,Clear,55.77,1490785200,,6.216,140.0,,6.93
60.28,0.13,26.61,0.28,partly-cloudy-day,,,0.0,0.0,,1019.81,Partly Cloudy,60.28,1490788800,6.0,6.216,110.0,,4.79
59.36,0.19,28.41,0.31,partly-cloudy-day,,,0.0,0.0,,,Partly Cloudy,59.36,1490792400,4.0,6.216,210.0,,5.82
62.96,0.19,26.62,0.25,partly-cloudy-day,,,0.0,0.0,,,Partly Cloudy,62.96,1490796000,3.0,6.216,210.0,,3.36
62.78,0.21,24.58,0.23,partly-cloudy-day,,,0.0,0.0,,1017.38,Partly Cloudy,62.78,1490799600,1.0,6.216,29.0,,5.19
61.16,0.19,32.02,0.33,partly-cloudy-day,,,0.0,0.0,,,Partly Cloudy,61.16,1490803200,0.0,6.216,191.0,,2.24
59.36,0.19,19.4,0.21,partly-cloudy-night,,,0.0,0.0,,,Partly Cloudy,59.36,1490806800,0.0,6.216,60.0,,4.69
55.67,,21.34,0.26,clear-night,,,0.0,0.0,,1029.21,Clear,55.67,1490810400,0.0,6.216,2.0,,4.92
54.57,,21.21,0.27,clear-night,,,,,rain,,Clear,54.57,1490814000,0.0,6.216,20.0,,5.82
53.03,,26.8,0.36,clear-night,,,,,rain,,Clear,53.03,1490821200,0.0,,0.0,,4.48
50.15,,29.84,0.45,clear-night,,,,,rain,,Clear,50.15,1490832000,0.0,,341.0,,4.48
44.22,,30.0,0.57,clear-night,,,,,rain,,Clear,44.22,1490842800,0.0,,341.0,,1.32
45.97,0.19,33.57,0.62,partly-cloudy-day,,,0.0,0.0,,1023.42,Partly Cloudy,45.97,1490853600,1.0,6.216,20.0,,2.04
46.73,0.19,37.4,0.65,partly-cloudy-day,,,0.0,0.0,,,Partly Cloudy,48.57,1490857200,2.0,6.216,170.0,,4.69
52.15,0.19,41.0,0.66,partly-cloudy-day,,,0.0,0.0,,,Partly Cloudy,52.15,1490860800,4.0,6.216,150.0,,6.93
59.07,0.15,31.93,0.36,partly-cloudy-day,,,0.0,0.0,,1020.78,Partly Cloudy,59.07,1490864400,5.0,6.216,70.0,,5.37
66.57,0.19,26.62,0.22,partly-cloudy-day,,,0.0,0.0,,,Partly Cloudy,66.57,1490868000,6.0,6.216,0.0,,13.88
68.36,0.19,24.82,0.19,partly-cloudy-day,,,0.0,0.0,,,Partly Cloudy,68.36,1490871600,6.0,6.216,330.0,,13.88
65.26,0.34,26.64,0.23,partly-cloudy-day,,,0.0,0.0,,1017.49,Partly Cloudy,65.26,1490875200,5.0,6.216,16.0,25.28,11.03
70.17,0.19,23.02,0.17,partly-cloudy-day,,,0.0,0.0,,,Partly Cloudy,70.17,1490878800,4.0,6.216,341.0,,14.99
70.17,0.19,23.02,0.17,partly-cloudy-day,,,0.0,0.0,,,Partly Cloudy,70.17,1490882400,3.0,6.216,0.0,,12.76
64.54,0.36,27.84,0.25,partly-cloudy-day,,,0.0,0.0,,1017.31,Partly Cloudy,64.54,1490886000,1.0,6.216,32.0,,8.93
64.76,0.19,23.02,0.2,partly-cloudy-day,,,0.0,0.0,,,Partly Cloudy,64.76,1490889600,0.0,6.216,341.0,,12.76
62.96,0.19,24.82,0.23,partly-cloudy-night,,,0.0,0.0,,,Partly Cloudy,62.96,1490893200,0.0,6.216,341.0,,9.18
57.93,0.24,30.08,0.35,partly-cloudy-night,,,0.0,0.0,,1020.91,Partly Cloudy,57.93,1490896800,0.0,6.216,355.0,,3.77
55.77,0.19,26.62,0.32,partly-cloudy-night,,,0.0,0.0,,,Partly Cloudy,55.77,1490900400,0.0,6.216,330.0,,5.82
56.38,0.19,26.62,0.32,partly-cloudy-night,,,,,rain,,Partly Cloudy,56.38,1490904000,0.0,6.216,,,
55.04,0.46,36.49,0.5,partly-cloudy-night,,,,,rain,,Partly Cloudy,55.04,1490907600,0.0,,0.0,,6.72
51.58,0.38,35.26,0.54,partly-cloudy-night,,,,,rain,,Partly Cloudy,51.58,1490918400,0.0,,0.0,,2.24
48.01,0.13,37.04,0.66,partly-cloudy-night,,,,,rain,,Partly Cloudy,48.01,1490929200,0.0,,341.0,,2.24
48.54,0.21,35.17,0.58,partly-cloudy-day,,,0.0,0.0,,1024.42,Partly Cloudy,49.35,1490940000,1.0,6.216,359.0,,3.46
57.56,0.19,33.78,0.41,partly-cloudy-day,,,0.0,0.0,,,Partly Cloudy,57.56,1490943600,2.0,6.216,341.0,,5.82
59.36,0.19,32.02,0.35,partly-cloudy-day,,,0.0,0.0,,,Partly Cloudy,59.36,1490947200,4.0,6.216,120.0,,2.24
60.32,0.14,32.04,0.34,partly-cloudy-day,,,0.0,0.0,,1023.51,Partly Cloudy,60.32,1490950800,5.0,6.216,198.0,,4.18
59.36,0.19,41.0,0.51,partly-cloudy-day,,,0.0,0.0,,,Partly Cloudy,59.36,1490954400,6.0,6.216,150.0,,5.82
59.36,0.19,41.0,0.51,partly-cloudy-day,,,0.0,0.0,,,Partly Cloudy,59.36,1490958000,7.0,6.216,200.0,,5.82
62.7,0.39,32.72,0.32,partly-cloudy-day,,,0.0,0.0,,,Partly Cloudy,62.7,1490961600,5.0,6.216,92.0,,4.71
61.16,0.44,39.22,0.44,partly-cloudy-day,,,0.0,0.0,,,Partly Cloudy,61.16,1490965200,4.0,6.216,140.0,,9.18
61.16,0.44,37.4,0.41,partly-cloudy-day,,,0.0,0.0,,,Partly Cloudy,61.16,1490968800,2.0,6.216,191.0,,5.82
63.68,0.54,30.04,0.28,partly-cloudy-day,,,0.0,0.0,,1020.29,Mostly Cloudy,63.68,1490972400,1.0,6.216,127.0,,3.03
62.96,0.44,30.17,0.29,partly-cloudy-day,,,0.0,0.0,,,Partly Cloudy,62.96,1490976000,0.0,6.216,150.0,,3.36
57.56,0.44,33.78,0.41,partly-cloudy-night,,,0.0,0.0,,,Partly Cloudy,57.56,1490979600,0.0,6.216,251.0,,3.36
58.86,0.29,31.35,0.35,partly-cloudy-night,,,0.0,0.0,,1021.12,Partly Cloudy,58.86,1490983200,0.0,6.216,31.0,,5.02
59.97,0.44,32.02,0.35,partly-cloudy-night,,,,,rain,,Partly Cloudy,59.97,1490986800,0.0,6.216,20.0,,10.29
56.27,0.25,38.67,0.52,partly-cloudy-night,,,,,rain,,Partly Cloudy,56.27,1490994000,0.0,,320.0,,1.53
49.47,,37.75,0.64,clear-night,,,,,rain,,Clear,49.47,1491004800,0.0,,320.0,,2.24
46.22,0.0,37.93,0.73,clear-night,,,,,rain,,Clear,46.22,1491015600,0.0,,0.0,,2.24
33.35,,30.17,0.79,clear-day,,,0.0,0.0,,,Clear,35.96,1491022800,,6.216,320.0,,3.36
45.84,,36.67,0.7,clear-day,,,0.0,0.0,,1024.52,Clear,45.84,1491026400,,6.216,,,1.53
52.15,,41.0,0.66,clear-day,,,0.0,0.0,,,Clear,52.15,1491030000,,6.216,,,0.0
52.15,0.19,41.0,0.66,partly-cloudy-day,,,0.0,0.0,,,Partly Cloudy,52.15,1491033600,4.0,6.216,180.0,,3.36
58.91,0.14,35.63,0.42,partly-cloudy-day,,,0.0,0.0,,1023.01,Partly Cloudy,58.91,1491037200,6.0,6.216,9.0,,3.38
53.96,0.19,41.0,0.61,partly-cloudy-day,,,0.0,0.0,,,Partly Cloudy,53.96,1491040800,6.0,6.216,170.0,,5.82
55.77,0.19,42.8,0.62,partly-cloudy-day,,,0.0,0.0,,,Partly Cloudy,55.77,1491044400,7.0,6.216,161.0,,4.69
64.51,0.27,33.86,0.32,partly-cloudy-day,,,0.0,0.0,,1020.21,Partly Cloudy,64.51,1491048000,6.0,6.216,39.0,,4.88
61.16,0.44,35.59,0.38,partly-cloudy-day,,,0.0,0.0,,,Partly Cloudy,61.16,1491051600,4.0,6.216,180.0,,9.18
61.16,0.44,39.22,0.44,partly-cloudy-day,,,0.0,0.0,,,Partly Cloudy,61.16,1491055200,2.0,6.216,150.0,,6.93
66.57,0.37,29.27,0.25,partly-cloudy-day,,,0.0,0.0,,1017.71,Partly Cloudy,66.57,1491058800,1.0,6.216,141.0,,4.01
61.16,0.19,32.02,0.33,partly-cloudy-day,,,0.0,0.0,,,Partly Cloudy,61.16,1491062400,0.0,6.216,120.0,,2.24
57.56,0.19,32.02,0.38,partly-cloudy-night,,,0.0,0.0,,,Partly Cloudy,57.56,1491066000,0.0,6.216,150.0,,4.69
58.58,0.13,33.81,0.39,partly-cloudy-night,,,0.0,0.0,,1018.8,Partly Cloudy,58.58,1491069600,0.0,6.216,37.0,,2.24
52.15,0.19,26.62,0.37,partly-cloudy-night,,,0.0,0.0,,,Partly Cloudy,52.15,1491073200,0.0,6.216,120.0,,2.24
53.41,,33.07,0.46,clear-night,,,,,rain,,Clear,53.41,1491080400,0.0,,0.0,,2.24
50.17,,34.18,0.54,clear-night,,,,,rain,,Clear,50.17,1491091200,0.0,,341.0,,2.63
44.91,0.0,35.26,0.66,clear-night,,,,,rain,,Clear,45.84,1491102000,0.0,,0.0,,3.07
47.98,,35.26,0.61,clear-day,,,0.0,0.0,,1022.4,Clear,47.98,1491112800,,6.216,327.0,,2.24
53.96,,37.4,0.53,clear-day,,,0.0,0.0,,,Clear,53.96,1491116400,,6.216,150.0,,1.11
52.15,,37.4,0.57,clear-day,,,0.0,0.0,,,Clear,52.15,1491120000,,6.216,150.0,,3.36
59.91,0.13,34.26,0.38,partly-cloudy-day,,,0.0,0.0,,1021.49,Partly Cloudy,59.91,1491123600,6.0,6.216,118.0,,6.08
55.77,,39.22,0.54,clear-day,,,0.0,0.0,,,Clear,55.77,1491127200,,6.216,150.0,,4.69
59.36,0.19,37.4,0.44,partly-cloudy-day,,,0.0,0.0,,,Partly Cloudy,59.36,1491130800,7.0,6.216,161.0,,3.36
66.86,0.15,28.73,0.24,partly-cloudy-day,,,0.0,0.0,,,Partly Cloudy,66.86,1491134400,6.0,6.216,139.0,,5.49
61.78,0.19,28.41,0.28,partly-cloudy-day,,,,,rain,,Partly Cloudy,61.78,1491138000,4.0,6.216,170.0,,3.36
66.36,0.24,24.44,0.2,partly-cloudy-day,,,,,rain,,Partly Cloudy,66.36,1491145200,1.0,,167.0,,8.2
58.82,0.13,28.58,0.31,partly-cloudy-night,,,,,rain,,Partly Cloudy,58.82,1491156000,0.0,,158.0,,6.39
51.97,0.32,26.8,0.37,partly-cloudy-night,,,,,rain,,Partly Cloudy,51.97,1491166800,0.0,,140.0,,3.25
50.72,0.25,27.52,0.4,partly-cloudy-night,,,,,rain,,Partly Cloudy,50.72,1491177600,0.0,,20.0,,1.32
48.75,0.32,28.06,0.44,partly-cloudy-night,,,,,rain,,Partly Cloudy,48.75,1491188400,0.0,,240.0,,2.63
47.43,0.75,25.52,0.42,partly-cloudy-day,,,0.0,0.0,,1019.49,Mostly Cloudy,47.43,1491199200,1.0,6.216,184.0,,2.24
52.15,0.75,28.41,0.4,partly-cloudy-day,,,0.0,0.0,,,Mostly Cloudy,52.15,1491202800,2.0,6.216,281.0,,2.24
53.96,0.75,24.82,0.32,partly-cloudy-day,,,0.0,0.0,,,Mostly Cloudy,53.96,1491206400,3.0,6.216,281.0,,2.24
54.7,0.77,24.79,0.31,partly-cloudy-day,,,0.0,0.0,,1019.69,Mostly Cloudy,54.7,1491210000,4.0,6.216,180.0,,6.24
52.15,0.75,32.02,0.46,partly-cloudy-day,,,0.0,0.0,,,Mostly Cloudy,52.15,1491213600,5.0,6.216,180.0,,4.69
57.56,0.75,32.02,0.38,partly-cloudy-day,,,0.0,0.0,,,Mostly Cloudy,57.56,1491217200,5.0,6.216,341.0,,5.82
59.33,0.77,21.21,0.23,partly-cloudy-day,,,0.0,0.0,,1016.09,Mostly Cloudy,59.33,1491220800,4.0,6.216,88.0,,4.31
52.15,0.75,35.59,0.53,partly-cloudy-day,,,0.0,0.0,,,Mostly Cloudy,52.15,1491224400,4.0,6.216,140.0,,9.18
52.15,0.75,26.62,0.37,partly-cloudy-day,,,0.0,0.0,,,Mostly Cloudy,52.15,1491228000,2.0,6.216,110.0,,12.76
54.43,0.86,22.45,0.29,partly-cloudy-day,,,0.0,0.0,,1016.99,Mostly Cloudy,54.43,1491231600,1.0,6.216,88.0,,8.32
50.35,1.0,28.41,0.43,cloudy,,,0.0,0.0,,,Overcast,50.35,1491235200,0.0,6.216,260.0,,3.36
43.09,1.0,32.02,0.53,cloudy,,,0.0,0.0,,,Overcast,48.57,1491238800,0.0,6.216,71.0,,13.88
45.94,1.0,34.63,0.6,cloudy,,,0.0,0.0,,1019.3,Overcast,47.93,1491242400,0.0,6.216,100.0,,4.77
41.88,1.0,35.59,0.68,cloudy,,,,,rain,,Overcast,45.57,1491246000,0.0,6.216,71.0,,6.93
41.84,1.0,39.55,0.83,cloudy,,,,,rain,,Overcast,44.25,1491253200,0.0,,320.0,,4.48
43.54,1.0,38.84,0.8,cloudy,,,,,rain,,Overcast,44.59,1491264000,0.0,,218.0,,3.02
43.69,0.88,40.8,0.89,cloudy,,,,,rain,,Overcast,43.69,1491274800,0.0,,290.0,,1.53
43.87,0.93,36.25,0.74,cloudy,,,0.0,0.0,,1019.22,Overcast,43.87,1491285600,1.0,3.108,354.0,,2.24
41.56,1.0,39.22,0.86,cloudy,,,0.0,0.0,,,Overcast,43.16,1491289200,2.0,4.974,350.0,,3.36
44.95,0.75,41.0,0.86,partly-cloudy-day,,,0.0,0.0,,,Mostly Cloudy,44.95,1491292800,3.0,6.216,290.0,,2.24
44.72,0.98,39.08,0.76,cloudy,,,0.0,0.0,,1018.99,Overcast,46.4,1491296400,4.0,6.216,201.0,,3.99
48.57,0.75,39.22,0.7,partly-cloudy-day,,,0.0,0.0,,,Mostly Cloudy,48.57,1491300000,5.0,6.216,140.0,,2.24
46.77,0.75,39.22,0.75,partly-cloudy-day,,,0.0,0.0,,,Mostly Cloudy,46.77,1491303600,5.0,6.216,180.0,,2.24
48.0,0.98,39.6,0.73,cloudy,,,0.0,0.0,,1019.49,Overcast,48.0,1491307200,4.0,6.216,117.0,,2.77
44.55,0.75,41.0,0.75,partly-cloudy-day,,,0.0,0.0,,,Mostly Cloudy,48.57,1491310800,4.0,6.216,180.0,,9.18
50.35,0.75,41.0,0.7,partly-cloudy-day,,,0.0,0.0,,,Mostly Cloudy,50.35,1491314400,2.0,6.216,161.0,,11.39
46.49,0.98,40.73,0.76,cloudy,,,0.0,0.0,,1018.91,Overcast,47.84,1491318000,1.0,6.216,220.0,,3.85
50.35,0.75,42.8,0.75,partly-cloudy-day,,,0.0,0.0,,,Mostly Cloudy,50.35,1491321600,0.0,6.216,161.0,,4.69
48.57,0.75,42.8,0.8,partly-cloudy-day,,,0.0,0.0,,,Mostly Cloudy,48.57,1491325200,0.0,6.216,,,0.0
48.15,0.88,42.08,0.79,cloudy,,,0.0,0.0,,1019.42,Overcast,48.15,1491328800,0.0,6.216,90.0,,2.24
46.77,0.75,41.0,0.8,partly-cloudy-night,,,0.0,0.0,,,Mostly Cloudy,46.77,1491332400,0.0,6.216,50.0,,2.24
45.52,0.51,42.69,0.9,partly-cloudy-night,,,,,rain,,Mostly Cloudy,45.52,1491339600,0.0,,350.0,,2.63
45.49,0.88,40.8,0.84,cloudy,,,,,rain,,Overcast,45.49,1491350400,0.0,,320.0,,2.63
44.95,0.88,40.45,0.84,cloudy,,,,,rain,,Overcast,44.95,1491361200,0.0,,320.0,,2.63
45.39,0.79,39.63,0.8,partly-cloudy-day,,,0.0,0.0,,1019.1,Mostly Cloudy,45.39,1491372000,1.0,6.216,336.0,,2.24
46.77,0.44,41.0,0.8,partly-cloudy-day,,,0.0,0.0,,,Partly Cloudy,46.77,1491375600,2.0,6.216,170.0,,2.24
46.06,0.44,42.8,0.8,partly-cloudy-day,,,0.0,0.0,,,Partly Cloudy,48.57,1491379200,4.0,6.216,161.0,,5.82
53.11,0.66,36.1,0.52,partly-cloudy-day,,,0.0,0.0,,1018.3,Mostly Cloudy,53.11,1491382800,5.0,6.216,104.0,,4.09
50.35,0.44,42.8,0.75,partly-cloudy-day,,,0.0,0.0,,,Partly Cloudy,50.35,1491386400,6.0,6.216,161.0,,4.69
55.77,0.44,39.22,0.54,partly-cloudy-day,,,0.0,0.0,,,Partly Cloudy,55.77,1491390000,6.0,6.216,200.0,,4.69
56.52,0.84,34.52,0.43,partly-cloudy-day,,,0.0,0.0,,,Mostly Cloudy,56.52,1491393600,4.0,6.216,248.0,,3.9
53.96,0.44,39.22,0.57,partly-cloudy-day,,,0.0,0.0,,,Partly Cloudy,53.96,1491397200,4.0,6.216,200.0,,4.69
57.56,0.44,41.0,0.54,partly-cloudy-day,,,0.0,0.0,,,Partly Cloudy,57.56,1491400800,3.0,6.216,140.0,,4.69
54.95,0.84,33.63,0.44,partly-cloudy-day,,,,,rain,,Mostly Cloudy,54.95,1491404400,1.0,,304.0,,4.52
50.26,0.68,39.57,0.67,partly-cloudy-night,,,,,rain,,Mostly Cloudy,50.26,1491415200,0.0,,320.0,,2.24
48.93,0.75,42.8,0.79,partly-cloudy-night,,,,,rain,,Mostly Cloudy,48.93,1491426000,0.0,,,,2.24
47.67,0.63,42.25,0.81,partly-cloudy-night,,,,,rain,,Mostly Cloudy,47.67,1491436800,0.0,,320.0,,1.53
46.55,1.0,41.92,0.84,cloudy,,,,,rain,,Overcast,46.55,1491447600,0.0,,320.0,,1.53
46.69,0.72,39.79,0.77,partly-cloudy-day,,,0.0,0.0,,1014.7,Mostly Cloudy,46.69,1491458400,1.0,6.216,200.0,,1.35
46.77,0.75,42.8,0.86,partly-cloudy-day,,,0.0,0.0,,,Mostly Cloudy,46.77,1491462000,2.0,6.216,221.0,,2.24
46.06,0.75,42.8,0.8,partly-cloudy-day,,,0.0,0.0,,,Mostly Cloudy,48.57,1491465600,3.0,6.216,150.0,,5.82
53.13,0.75,38.12,0.57,partly-cloudy-day,,,0.0,0.0,,1013.8,Mostly Cloudy,53.13,1491469200,4.0,6.216,110.0,,4.38
53.96,0.75,42.8,0.66,partly-cloudy-day,,,0.0,0.0,,,Mostly Cloudy,53.96,1491472800,5.0,6.216,150.0,,8.05
53.96,0.44,42.8,0.66,partly-cloudy-day,,,0.0,0.0,,,Partly Cloudy,53.96,1491476400,6.0,6.216,140.0,,9.18
